0.0725000000000000088818,0.0,-90.0,0.0,-23.0,23.0
-0.0,0.0,-90.0,90.0,-18.0,45.0
0.0304112327866823163591,-0.161133006623332630802,-104.510830437455524589,-164.999987033466624098,-43.0,43.0
-2.4076043243662325497e-08,0.14558265574958814681,89.9999694614993330788,-93.0795084661953637806,-88.0,13.0
-5.5935558442692045671e-08,0.000649899006437466559942,89.9999964186302037206,79.9999881621362334272,12.0000000000000017764,160.0
0.00999992761145849194671,0.20050031809859769627,-90.0000000062738791939,90.0000167074941117562,-50.0,80.0
0.0149998720622729793395,-0.000500003504512757691869,-90.0000000062738791939,-179.999999999999459988,-3.00000000000000044409,75.0
0.00200689656356244777724,0.162799703546796542541,90.0000035813698104903,89.9999832925059308764,-88.0,88.0
9.64062258737570406333e-10,-0.000299892819986676819818,90.0000167074940549128,90.000000006270838071,-70.0,25.0
-0.0,-0.00699938936478081835668,90.0000025237272183176,-90.0000023050219652987,-14.9999999999999982236,35.0

